epoch,SemSeg_mIoU,Human_mIoU,Saliency_mIoU,Normals_rmse,Delta_m_percent
95,69.429,60.2031,64.96,16.5353,3.1707574186608016
100,69.5631,60.4766,65.416,16.1473,4.053672649384319
105,69.5737,60.4067,65.137,16.3161,3.6826938509993883
110,69.4738,60.1799,65.301,16.4196,3.4757470561664907
115,69.683,60.4374,65.317,16.4031,3.6868811850270378
120,69.3061,60.345,65.021,16.1301,3.770500918421123
125,69.5623,60.3492,64.971,16.144,3.8281087990680875
130,69.2978,60.2938,65.376,16.2033,3.7872503094353367
135,69.6159,60.4672,65.683,16.0175,4.357153656100045
0,3.1206,4.2798,33.806,51.1408,-104.7040949898221
5,26.6946,38.6724,55.033,24.9432,-37.09412528039934
10,59.3388,49.5124,57.838,22.7385,-16.383709686600493
15,64.9333,52.6416,60.05,21.3374,-10.203382213490261
20,66.4832,53.6031,61.296,20.154,-7.092774392710198
25,67.5861,54.7883,62.524,18.9088,-3.9793735975563673
30,68.3452,55.093,62.886,18.7137,-3.157437612987582
35,68.2574,56.3107,63.321,18.3636,-2.037053014189405
40,69.0041,56.3646,63.86,18.1865,-1.2750441851802958
45,69.1509,57.0177,63.857,18.0501,-0.7682369530441849
50,69.3616,57.1738,64.037,17.8685,-0.30203199503190276
55,69.5247,57.1924,64.24,17.7971,-0.053127893165416704
60,69.3933,58.0614,64.774,17.6801,0.6256798998670824
65,69.6606,58.1205,65.225,17.3558,1.3809672655442964
70,69.7368,58.6256,65.072,17.5007,1.3502776160095233
75,69.6298,58.5825,64.964,17.4211,1.3605145081737164
80,69.6832,58.8068,65.024,17.1701,1.844174239455261
85,70.1377,58.8547,64.592,17.2324,1.7726823014654038
90,70.0418,58.9617,65.027,17.192,2.0108278454662196
95,69.9588,58.8622,65.045,17.4757,1.552319881201887
100,70.0751,58.9706,65.366,17.075,2.3255046695238106
105,69.7133,59.2343,65.163,16.9528,2.3859875293312407
110,70.0902,58.9712,65.196,17.1006,2.2275850958037973
115,70.064,59.3501,65.285,16.7646,2.8739258598187116
120,70.097,59.4065,65.248,16.9549,2.62938605411138
125,69.9953,59.5297,65.319,16.7466,2.9595472926139084
130,69.8045,59.4597,65.41,16.7304,2.919343133458673
135,69.9507,59.5791,65.295,16.7793,2.907783786373269
140,70.1654,59.3832,65.112,16.7447,2.8833238725864527
145,70.099,59.7142,65.437,16.7993,3.0465965860631132
150,69.9576,59.8667,65.683,16.7329,3.246574597242582
155,70.1095,59.7849,65.401,16.5667,3.3882027794962815
160,70.1956,59.5893,65.3,16.6188,3.228290039824686
165,69.9269,60.0228,65.51,16.5986,3.415642556473945
170,70.1108,59.9323,65.34,16.6523,3.304642934071485
175,69.9418,59.8605,65.685,16.6223,3.3928641515083644
180,69.9104,59.9038,65.384,16.5007,3.4471449393127935
185,70.0075,60.0007,65.505,16.5604,3.487841168841519
190,69.8698,59.95,65.478,16.7142,3.191360750058413
195,69.9322,59.985,65.373,16.565,3.3941675636077715
200,69.9972,60.0413,65.553,16.4066,3.73361328056063
205,70.0623,60.1214,65.272,16.5389,3.49343615110129
210,70.0278,60.1176,65.595,16.3874,3.8193480219035014
215,69.9891,59.9236,65.367,16.491,3.4910901062378583
220,69.9963,60.1713,65.233,16.4898,3.541700705100338
225,69.9881,60.0441,65.633,16.4421,3.714047792107399
230,70.0918,60.1398,65.368,16.3897,3.7578975124698584
235,70.0579,60.0503,65.393,16.427,3.6672902961713154
240,69.9793,60.0604,65.298,16.4881,3.5190365575408453
245,69.9914,60.0785,65.491,16.3977,3.733994902300831
250,69.9962,60.0927,65.382,16.3972,3.6985033413175152
255,70.0733,60.0934,65.392,16.4418,3.66942645201625
260,70.0346,60.0604,65.394,16.3809,3.7272362462409383
265,70.0751,60.121,65.418,16.395,3.756771140974275
270,69.959,60.0801,65.389,16.3229,3.7857531853388418
275,70.0132,60.08,65.415,16.3889,3.7244788281036527
280,70.0276,60.1426,65.39,16.4314,3.685955261155672
285,69.9722,60.0935,65.414,16.387,3.7169201547091952
290,69.9646,60.1408,65.494,16.3639,3.797401212567083
295,70.003,60.1307,65.407,16.4101,3.7084501068217812
299,69.9944,60.1125,65.366,16.4243,3.6617095712489722

BEST(epoch 135),69.6159,60.4672,65.683,16.0175,4.357153656100045
